customer_id,scoring_date,campaign_id,region,preferred_channel,loyalty_tier,customer_tenure_days,recency_days,orders_180d,spend_180d,average_order_value_180d,email_open_rate_90d,email_click_rate_90d,site_sessions_30d,prior_campaigns_12m,prior_campaign_responses_12m,days_since_last_campaign,discount_share_180d,margin_rate_180d,marketing_consent,contact_suppressed,responded_within_14d,response_order_value_14d,opened_current_campaign,clicked_current_campaign,response_probability_generator_only
HP001991,2026-02-01,RET-202602,SOUTH,EMAIL,STANDARD,537,29,1,34.68,37.88,0.1285,0.0189,1,4,1,32,0.4048,0.4609,1,0,0,0.0,1,0,0.053055
HP000770,2025-09-01,RET-202509,SOUTH,PUSH,STANDARD,69,13,1,35.78,38.53,0.2854,0.0575,2,11,2,65,0.3347,0.4022,1,0,0,0.0,0,0,0.060803
HP004591,2026-07-01,RET-202607,SOUTH,EMAIL,PLUS,1010,12,2,101.09,57.53,0.3491,0.1375,6,2,2,116,0.3717,0.4666,1,0,0,0.0,0,0,0.156466
HP001137,2026-08-01,RET-202608,NORTHEAST,SMS,STANDARD,1118,43,0,0.0,112.22,0.0574,0.0084,3,6,0,138,0.442,0.4369,1,0,0,0.0,0,0,0.030911
HP001480,2025-12-01,RET-202512,MIDWEST,EMAIL,PLUS,995,52,2,87.35,52.93,0.1771,0.0391,1,5,2,125,0.5242,0.4204,1,0,0,0.0,0,0,0.070683
HP003121,2026-02-01,RET-202602,SOUTH,EMAIL,PREMIUM,1973,27,2,185.42,90.28,0.3168,0.0903,3,7,2,36,0.841,0.3402,1,0,1,61.19,0,0,0.182176
HP002448,2025-09-01,RET-202509,NORTHEAST,EMAIL,PLUS,1862,25,3,308.19,106.24,0.3488,0.1285,1,5,0,25,0.8973,0.3612,1,0,0,0.0,0,0,0.070572
HP000559,2025-12-01,RET-202512,MIDWEST,EMAIL,PLUS,1021,4,4,145.76,43.31,0.3354,0.1031,0,8,2,23,0.5265,0.4123,1,0,0,0.0,0,0,0.105284
HP005857,2025-11-01,RET-202511,SOUTH,EMAIL,PLUS,1843,7,2,123.06,60.23,0.1233,0.0207,4,7,0,42,0.4671,0.4114,1,0,0,0.0,0,0,0.0809
HP001580,2025-12-01,RET-202512,NORTHEAST,EMAIL,PLUS,2056,8,1,114.0,95.69,0.6803,0.358,1,4,1,78,0.8112,0.3244,1,0,0,0.0,0,0,0.286263
HP004049,2026-04-01,RET-202604,SOUTH,EMAIL,PLUS,2040,27,1,54.67,53.97,0.2631,0.0332,1,5,0,81,0.6277,0.3606,1,0,0,0.0,0,0,0.047686
HP000076,2025-09-01,RET-202509,WEST,SMS,PLUS,274,34,0,0.0,108.36,0.2284,0.0549,3,5,0,95,0.1667,0.4676,1,0,0,0.0,0,0,0.038568
HP000356,2026-08-01,RET-202608,SOUTH,EMAIL,PREMIUM,1102,5,4,676.64,187.99,0.5162,0.2553,5,3,1,180,0.5158,0.4186,1,0,0,0.0,0,0,0.310833
HP002849,2025-10-01,RET-202510,WEST,PUSH,PLUS,1656,11,9,789.26,80.39,0.5477,0.2492,8,11,0,29,0.6902,0.3774,1,0,0,0.0,1,0,0.152108
HP004487,2026-03-01,RET-202603,NORTHEAST,PUSH,PLUS,1048,45,0,0.0,56.42,0.1029,0.0168,0,10,1,25,0.4903,0.4002,1,0,0,0.0,0,0,0.030237
HP003754,2026-03-01,RET-202603,WEST,SMS,STANDARD,314,7,2,152.77,70.34,0.2165,0.0695,0,12,2,67,0.3537,0.4511,1,0,0,0.0,0,0,0.053074
HP003358,2026-04-01,RET-202604,WEST,EMAIL,STANDARD,1431,29,2,183.55,82.22,0.4659,0.0919,2,9,1,15,0.1742,0.4807,1,0,0,0.0,0,0,0.025901
HP001363,2026-04-01,RET-202604,NORTHEAST,PUSH,PLUS,1844,29,1,37.09,36.79,0.6619,0.2544,1,3,1,49,0.6326,0.3489,1,0,0,0.0,1,0,0.075375
HP001973,2026-08-01,RET-202608,SOUTH,EMAIL,PLUS,1980,54,1,153.44,166.5,0.0715,0.0042,1,12,1,74,0.1366,0.5272,1,0,0,0.0,0,0,0.029655
HP001605,2025-11-01,RET-202511,WEST,PUSH,PLUS,1892,17,2,173.81,89.56,0.278,0.0556,2,6,1,77,0.241,0.4584,1,0,0,0.0,0,0,0.105456
HP004641,2025-11-01,RET-202511,WEST,PUSH,PREMIUM,1623,10,9,857.98,94.04,0.3493,0.1668,1,5,2,14,0.7811,0.3495,1,0,0,0.0,0,0,0.492162
HP003263,2025-11-01,RET-202511,NORTHEAST,EMAIL,PREMIUM,971,56,4,265.29,60.21,0.4448,0.1358,1,3,1,19,0.4839,0.3794,1,0,0,0.0,0,0,0.102882
HP001337,2025-11-01,RET-202511,WEST,EMAIL,PLUS,649,9,3,389.56,112.29,0.4787,0.1911,3,8,2,61,0.3634,0.4213,1,0,0,0.0,1,0,0.209105
HP001438,2026-03-01,RET-202603,WEST,SMS,STANDARD,1761,25,0,0.0,64.99,0.204,0.0504,3,10,0,16,0.6645,0.4065,1,0,0,0.0,1,0,0.021359
HP002954,2026-08-01,RET-202608,MIDWEST,SMS,PREMIUM,628,20,3,192.08,69.0,0.118,0.0351,1,12,2,51,0.1789,0.4699,1,0,0,0.0,0,0,0.058176
HP003737,2026-06-01,RET-202606,NORTHEAST,PUSH,PREMIUM,362,18,2,128.54,73.95,0.7808,0.3302,3,12,3,53,0.3324,0.3825,1,0,0,0.0,0,0,0.129629
HP003652,2026-08-01,RET-202608,MIDWEST,EMAIL,STANDARD,785,46,2,157.92,90.5,0.0666,0.0097,0,7,1,34,0.7357,0.365,1,0,1,80.77,0,0,0.074135
HP000490,2025-09-01,RET-202509,SOUTH,PUSH,PREMIUM,1171,3,3,124.11,40.81,0.8339,0.5504,3,4,2,85,0.6835,0.3473,1,0,1,55.86,0,0,0.413335
HP003428,2026-07-01,RET-202607,SOUTH,EMAIL,PLUS,1980,6,3,287.78,85.86,0.5044,0.2269,3,2,1,90,0.4747,0.4188,1,0,0,0.0,1,0,0.148147
HP003968,2025-10-01,RET-202510,SOUTH,EMAIL,STANDARD,1617,20,3,124.55,35.4,0.4639,0.1335,2,4,2,63,0.4126,0.4598,1,0,0,0.0,0,0,0.105089
HP004229,2026-07-01,RET-202607,SOUTH,PUSH,PREMIUM,1006,39,3,145.83,62.23,0.608,0.1935,1,9,1,23,0.4913,0.3959,1,0,0,0.0,1,0,0.067773
HP001321,2026-08-01,RET-202608,MIDWEST,PUSH,STANDARD,1491,57,0,0.0,55.16,0.1132,0.0157,0,4,0,16,0.7274,0.3636,1,0,0,0.0,0,0,0.025001
HP004631,2025-10-01,RET-202510,WEST,EMAIL,STANDARD,1386,55,1,49.75,61.06,0.3582,0.0628,5,4,0,84,0.1854,0.4757,1,0,0,0.0,1,0,0.041037
HP004638,2026-04-01,RET-202604,SOUTH,EMAIL,PLUS,1313,26,3,145.82,50.01,0.0505,0.0044,1,10,1,16,0.1143,0.428,1,0,0,0.0,0,0,0.021343
HP004490,2026-08-01,RET-202608,NORTHEAST,EMAIL,STANDARD,2067,17,1,81.07,87.51,0.1121,0.016,1,6,0,48,0.1697,0.4784,1,0,0,0.0,0,0,0.040571
HP003625,2026-05-01,RET-202605,MIDWEST,SMS,PLUS,1354,12,0,0.0,121.77,0.5155,,1,6,1,87,0.1557,0.4832,1,0,0,0.0,1,0,0.052911
HP001343,2025-09-01,RET-202509,NORTHEAST,EMAIL,STANDARD,589,52,0,0.0,112.68,,0.0267,0,3,0,66,0.4974,0.4437,1,0,0,0.0,1,0,0.032632
HP003408,2026-01-01,RET-202601,MIDWEST,EMAIL,PLUS,1043,8,2,104.91,52.22,0.487,0.1811,2,5,0,15,0.2694,0.4022,1,0,0,0.0,0,0,0.08531
HP005432,2026-05-01,RET-202605,MIDWEST,EMAIL,PLUS,2011,46,2,95.18,42.98,0.2091,0.0411,2,7,0,60,0.7281,0.3871,1,0,0,0.0,0,0,0.083863
HP001498,2026-06-01,RET-202606,WEST,SMS,PLUS,1039,8,0,0.0,134.92,0.2216,0.0433,1,6,0,95,0.749,0.3497,1,0,0,0.0,0,0,0.092084
HP005129,2025-12-01,RET-202512,NORTHEAST,EMAIL,PLUS,856,14,4,673.42,149.88,0.0951,0.0114,3,12,0,54,0.0989,0.4696,1,0,0,0.0,0,0,0.070724
HP005324,2026-05-01,RET-202605,NORTHEAST,EMAIL,PREMIUM,1822,28,2,202.58,118.73,0.4266,0.1184,1,9,1,28,0.6493,0.4119,1,0,0,0.0,1,0,0.076781
HP002004,2026-01-01,RET-202601,SOUTH,EMAIL,STANDARD,336,62,2,69.11,31.81,0.0681,0.0122,2,11,0,16,0.1508,0.478,1,0,0,0.0,0,0,0.014411
HP002407,2026-07-01,RET-202607,SOUTH,PUSH,STANDARD,1678,12,2,92.27,44.32,0.8377,0.3423,3,10,1,45,0.7068,0.3902,1,0,0,0.0,0,0,0.197181
HP004747,2025-11-01,RET-202511,WEST,EMAIL,PREMIUM,1853,34,2,270.28,102.04,0.2898,0.0704,2,6,1,23,0.4202,0.4454,1,0,0,0.0,1,0,0.133404
HP003644,2025-10-01,RET-202510,NORTHEAST,SMS,STANDARD,1141,33,0,0.0,29.39,0.2029,0.0265,3,8,0,52,0.1572,0.4764,1,0,0,0.0,0,0,0.037204
HP004832,2025-10-01,RET-202510,MIDWEST,PUSH,STANDARD,606,20,4,174.37,39.11,0.6787,0.3654,5,10,3,36,0.4893,0.4035,1,0,0,0.0,1,0,0.142168
HP000904,2026-05-01,RET-202605,SOUTH,PUSH,STANDARD,2069,25,5,210.33,39.73,0.208,0.0836,5,3,1,26,0.3346,0.4551,1,0,0,0.0,1,0,0.075573
HP002875,2025-09-01,RET-202509,MIDWEST,PUSH,PREMIUM,430,18,5,437.07,72.03,0.6321,0.2578,4,11,2,30,0.3413,0.4341,1,0,0,0.0,0,0,0.146472
HP004849,2026-04-01,RET-202604,WEST,EMAIL,PLUS,682,12,4,248.93,55.38,0.6313,0.3282,1,7,3,21,0.7984,0.3238,1,0,0,0.0,1,0,0.163234
HP005341,2026-02-01,RET-202602,MIDWEST,EMAIL,PLUS,1967,10,1,88.86,76.37,0.6618,0.2559,4,10,1,47,0.7294,0.3798,1,0,0,0.0,0,0,0.206848
HP002418,2025-09-01,RET-202509,NORTHEAST,SMS,STANDARD,783,5,0,0.0,47.49,0.2752,0.0888,2,4,1,4,0.2155,0.4468,1,0,0,0.0,0,0,0.065029
HP001671,2025-11-01,RET-202511,MIDWEST,EMAIL,PLUS,1541,15,2,111.99,63.16,0.4319,0.1149,1,8,0,65,0.4897,0.3963,1,0,0,0.0,0,0,0.080056
HP004320,2026-04-01,RET-202604,NORTHEAST,EMAIL,PLUS,1499,6,4,214.26,55.85,0.1805,0.0397,1,3,0,12,0.2271,0.4748,1,0,0,0.0,0,0,0.058602
HP005301,2025-10-01,RET-202510,SOUTH,EMAIL,STANDARD,1824,12,2,64.86,27.03,0.5518,0.1903,5,10,1,9,0.3905,0.4319,1,0,0,0.0,1,0,0.052391
HP001873,2025-11-01,RET-202511,NORTHEAST,EMAIL,PLUS,1070,36,4,196.57,48.75,0.2272,0.0417,1,3,0,65,0.1013,0.4978,1,0,0,0.0,0,0,0.057375
HP001064,2026-01-01,RET-202601,NORTHEAST,SMS,PREMIUM,1804,27,4,413.64,79.36,0.4529,0.1501,3,6,0,15,0.6734,0.3949,1,0,0,0.0,1,0,0.082058
HP003427,2026-01-01,RET-202601,MIDWEST,EMAIL,PLUS,889,52,2,101.36,61.06,0.0622,0.0075,1,2,0,37,0.4419,0.4424,1,0,0,0.0,0,0,0.035585
HP003091,2025-11-01,RET-202511,SOUTH,PUSH,PREMIUM,121,9,7,772.58,106.59,0.7508,0.4108,7,10,2,60,0.5079,0.3736,1,0,0,0.0,1,0,0.421555
HP005602,2025-11-01,RET-202511,MIDWEST,EMAIL,STANDARD,719,102,1,42.6,44.97,0.5407,0.1259,1,2,0,36,0.6731,0.3349,1,0,0,0.0,0,0,0.070411
HP002823,2026-01-01,RET-202601,WEST,SMS,PLUS,1066,12,3,188.19,60.7,0.1602,0.0479,0,4,0,121,0.6179,0.4068,1,0,0,0.0,0,0,0.049487
HP004877,2025-12-01,RET-202512,SOUTH,SMS,STANDARD,1251,44,1,74.24,85.68,0.2521,0.0601,2,5,1,58,0.7988,0.3912,1,0,0,0.0,0,0,0.11931
HP003550,2026-02-01,RET-202602,MIDWEST,EMAIL,PLUS,1048,12,2,126.83,59.45,0.2821,0.0609,1,11,1,75,0.4413,0.4023,1,0,0,0.0,1,0,0.062267
HP002510,2025-10-01,RET-202510,NORTHEAST,SMS,STANDARD,1893,36,1,61.38,78.56,0.1134,0.0135,1,5,0,60,0.0947,0.4512,1,0,0,0.0,1,0,0.033145
HP000767,2026-05-01,RET-202605,NORTHEAST,EMAIL,STANDARD,2195,61,3,414.16,111.77,0.3054,0.0859,4,5,0,27,0.4202,0.4272,1,0,0,0.0,0,0,0.041654
HP005817,2026-05-01,RET-202605,WEST,EMAIL,PREMIUM,382,17,6,724.9,118.47,0.808,0.4569,3,6,3,50,0.5958,0.3754,1,0,0,0.0,1,0,0.405675
HP000407,2026-07-01,RET-202607,NORTHEAST,EMAIL,STANDARD,692,65,2,36.41,18.38,0.4544,0.1727,3,12,1,37,0.6822,0.4309,1,0,0,0.0,0,0,0.089481
HP002154,2025-11-01,RET-202511,WEST,EMAIL,STANDARD,1553,14,2,203.27,92.49,0.3625,0.1141,1,8,2,34,0.3101,0.4515,1,0,0,0.0,0,0,0.134943
HP001075,2026-04-01,RET-202604,SOUTH,PUSH,STANDARD,911,23,1,41.34,48.75,0.203,0.0539,3,3,1,12,0.6805,0.3836,1,0,0,0.0,0,0,0.065517
HP001472,2026-06-01,RET-202606,MIDWEST,PUSH,PLUS,1529,10,3,378.09,102.34,0.2748,0.0618,4,3,0,35,0.3825,0.4142,1,0,0,0.0,0,0,0.057275
HP005149,2026-06-01,RET-202606,SOUTH,SMS,STANDARD,483,21,3,105.35,36.89,0.2349,0.0925,3,11,1,29,0.8333,0.3106,1,0,0,0.0,0,0,0.063585
HP000881,2025-09-01,RET-202509,WEST,EMAIL,STANDARD,865,8,1,50.06,51.96,0.7112,0.1523,2,5,2,16,0.4185,0.4173,1,0,0,0.0,1,0,0.130378
HP002425,2026-04-01,RET-202604,NORTHEAST,EMAIL,STANDARD,1539,1,0,0.0,32.55,0.0453,0.0033,1,6,0,64,0.136,0.4656,1,0,0,0.0,1,0,0.045188
HP002455,2026-03-01,RET-202603,SOUTH,EMAIL,STANDARD,456,32,1,53.28,49.81,0.027,0.0016,0,4,0,50,0.0605,0.5116,1,0,0,0.0,0,0,0.031043
HP003476,2025-12-01,RET-202512,WEST,EMAIL,PLUS,194,7,1,80.9,86.92,0.1012,0.021,1,11,0,18,0.3015,0.4531,1,0,0,0.0,0,0,0.094824
HP004439,2026-04-01,RET-202604,MIDWEST,PUSH,STANDARD,1397,46,2,127.45,67.43,0.2239,0.0398,1,8,0,21,0.4566,0.4063,1,0,0,0.0,0,0,0.035074
HP004450,2026-04-01,RET-202604,WEST,EMAIL,PLUS,1783,40,3,113.13,32.07,0.2549,0.0772,1,5,0,126,0.5129,0.3951,1,0,0,0.0,0,0,0.046539
HP005853,2025-10-01,RET-202510,NORTHEAST,EMAIL,STANDARD,897,8,2,212.46,89.6,0.4106,0.1533,0,6,2,46,0.6948,0.3771,1,0,0,0.0,0,0,0.197387
HP001658,2026-05-01,RET-202605,SOUTH,EMAIL,PLUS,1011,59,1,59.52,79.93,0.1278,0.0132,4,4,0,14,0.4477,0.4104,1,0,1,87.84,0,0,0.034462
HP004347,2026-07-01,RET-202607,NORTHEAST,PUSH,PLUS,1604,17,3,150.02,44.6,0.1422,0.0295,1,2,0,83,0.2519,0.4232,1,0,0,0.0,0,0,0.042616
HP004333,2026-03-01,RET-202603,MIDWEST,PUSH,STANDARD,819,39,1,67.89,78.56,0.3289,0.0772,2,6,0,25,0.701,0.3921,1,0,0,0.0,1,0,0.043444
HP002727,2025-11-01,RET-202511,NORTHEAST,PUSH,PREMIUM,840,34,7,839.99,109.04,0.664,0.302,0,10,0,53,0.3994,0.4816,1,0,0,0.0,0,0,0.192396
HP004644,2026-03-01,RET-202603,WEST,PUSH,STANDARD,1519,41,2,49.11,27.51,0.1819,0.0376,2,9,0,41,0.3229,0.4407,1,0,0,0.0,0,0,0.036793
HP005967,2026-03-01,RET-202603,MIDWEST,PUSH,PREMIUM,2160,22,4,168.44,45.51,0.7488,0.2886,3,8,1,68,0.3228,0.5093,1,0,0,0.0,1,0,0.101341
HP004616,2025-11-01,RET-202511,WEST,PUSH,STANDARD,959,78,1,49.79,42.63,0.5616,0.1415,2,2,1,30,0.4507,0.4538,1,0,0,0.0,1,0,0.095017
HP001317,2026-03-01,RET-202603,MIDWEST,EMAIL,STANDARD,1876,24,1,131.06,113.85,0.4552,0.1952,3,7,1,114,0.2538,0.4526,1,0,0,0.0,1,1,0.065105
HP000453,2025-09-01,RET-202509,NORTHEAST,PUSH,STANDARD,541,4,5,137.0,31.04,,0.247,1,2,1,117,0.8086,0.3888,1,0,0,0.0,0,0,0.3002
HP005918,2025-10-01,RET-202510,SOUTH,EMAIL,PLUS,235,62,2,119.93,56.67,0.0563,0.0079,0,5,0,44,0.5026,0.4133,1,0,0,0.0,1,0,0.030551
HP001138,2026-07-01,RET-202607,MIDWEST,SMS,PLUS,1104,9,6,340.29,75.73,0.3274,,2,6,0,22,0.344,0.4477,1,0,0,0.0,0,0,0.063993
HP005318,2025-09-01,RET-202509,WEST,EMAIL,PREMIUM,1982,16,5,325.87,75.3,0.2456,0.0988,2,2,0,31,0.6549,0.3829,1,0,0,0.0,0,0,0.097079
HP005500,2026-06-01,RET-202606,NORTHEAST,SMS,STANDARD,1553,35,1,23.28,22.67,0.4327,0.0907,2,2,0,18,0.1218,0.4622,1,0,0,0.0,0,0,0.037591
HP005024,2025-12-01,RET-202512,MIDWEST,EMAIL,PLUS,1405,68,1,44.32,43.01,0.1096,0.0193,0,10,1,30,0.5774,0.3837,1,0,0,0.0,1,0,0.038754
HP001685,2026-01-01,RET-202601,WEST,EMAIL,PREMIUM,1949,5,4,182.11,55.57,0.5697,0.194,0,12,1,78,0.3949,0.4187,1,0,0,0.0,1,0,0.119615
HP000923,2026-03-01,RET-202603,SOUTH,SMS,PLUS,808,10,0,0.0,139.49,0.1995,0.0453,3,2,0,29,0.5781,0.378,1,0,0,0.0,0,0,0.050708
HP003490,2026-07-01,RET-202607,MIDWEST,PUSH,PREMIUM,1065,7,7,765.49,128.53,0.9167,0.6665,9,4,2,165,0.7389,0.3822,1,0,1,115.88,1,1,0.670147
HP001803,2026-07-01,RET-202607,NORTHEAST,EMAIL,PLUS,1296,21,3,175.29,53.43,0.7463,0.2894,5,2,1,38,0.5273,0.401,1,0,0,0.0,1,0,0.155149
HP004380,2026-02-01,RET-202602,MIDWEST,EMAIL,PLUS,604,34,3,148.47,47.35,0.525,0.1446,3,6,2,38,0.0651,0.4665,1,0,0,0.0,1,0,0.072828
HP003687,2026-05-01,RET-202605,WEST,EMAIL,PLUS,1876,16,3,249.66,85.06,,0.1112,2,6,1,32,0.261,0.421,1,0,0,0.0,0,0,0.070768
HP002389,2026-06-01,RET-202606,NORTHEAST,EMAIL,STANDARD,1548,15,1,55.72,56.27,0.386,0.1399,1,12,2,95,0.8838,0.3222,1,0,0,0.0,1,0,0.136167
HP001180,2025-12-01,RET-202512,MIDWEST,EMAIL,STANDARD,1894,57,2,274.95,125.43,0.181,0.0258,5,6,0,47,0.0987,0.4612,1,0,0,0.0,0,0,0.046602
HP005902,2026-08-01,RET-202608,MIDWEST,EMAIL,PLUS,1736,3,3,189.11,62.01,0.8956,0.4808,8,2,0,69,0.1642,0.4579,1,0,1,74.69,1,1,0.135514
HP005351,2025-10-01,RET-202510,WEST,EMAIL,PLUS,1486,28,3,155.56,51.29,0.2555,0.0416,1,2,0,25,0.1197,0.4492,1,0,0,0.0,0,0,0.048057
HP005147,2026-03-01,RET-202603,MIDWEST,PUSH,PLUS,527,8,1,61.46,83.73,0.7415,0.269,1,8,1,100,0.1663,0.4864,1,0,0,0.0,1,0,0.084462
HP001547,2026-08-01,RET-202608,WEST,EMAIL,STANDARD,1717,173,0,0.0,82.59,0.04,0.0022,0,2,0,28,0.2751,0.4296,1,0,0,0.0,0,0,0.007451
HP001203,2025-10-01,RET-202510,NORTHEAST,EMAIL,STANDARD,1113,8,0,0.0,83.6,0.2091,0.0345,3,5,0,33,0.3079,0.4371,1,0,0,0.0,0,0,0.05606
HP001146,2026-04-01,RET-202604,SOUTH,SMS,PLUS,329,6,4,439.42,104.82,0.3317,0.0635,2,6,0,5,0.1763,0.4567,1,0,0,0.0,0,0,0.057416
HP001925,2026-07-01,RET-202607,WEST,EMAIL,PLUS,2097,9,3,185.56,53.71,0.4994,0.1664,4,7,3,92,0.3201,0.4306,1,0,0,0.0,1,0,0.127858
HP005153,2025-09-01,RET-202509,WEST,SMS,PLUS,826,30,5,660.32,172.31,0.3618,0.1431,2,3,1,7,0.3545,0.4113,1,0,0,0.0,0,0,0.080025
HP005368,2026-02-01,RET-202602,WEST,EMAIL,PLUS,2030,26,3,142.19,46.86,0.342,0.0674,0,9,0,11,0.2604,0.4472,1,0,0,0.0,0,0,0.021554
HP003104,2025-12-01,RET-202512,NORTHEAST,EMAIL,PREMIUM,1081,23,5,290.19,53.11,0.5422,0.181,3,4,2,26,0.3059,0.425,1,0,1,48.38,1,0,0.176085
HP005189,2026-03-01,RET-202603,SOUTH,PUSH,PLUS,434,13,2,77.23,41.79,0.7356,0.2644,0,5,1,74,0.4981,0.3591,1,0,0,0.0,1,0,0.089908
HP000996,2025-12-01,RET-202512,WEST,EMAIL,PLUS,1752,30,1,58.5,62.73,0.6218,0.1972,4,11,3,27,0.4953,0.3606,1,0,0,0.0,0,0,0.149946
HP001441,2025-10-01,RET-202510,MIDWEST,EMAIL,PLUS,1283,30,1,35.07,33.45,0.8055,0.2103,2,5,0,38,0.1987,0.4899,1,0,0,0.0,1,0,0.061379
HP000061,2026-08-01,RET-202608,WEST,PUSH,PLUS,1325,2,0,0.0,75.52,0.2924,0.0464,2,6,2,4,0.2809,0.4208,1,0,0,0.0,0,0,0.062761
HP004966,2026-02-01,RET-202602,WEST,SMS,STANDARD,810,35,1,27.67,27.29,0.1128,0.0156,1,9,0,24,0.6309,0.3959,1,0,0,0.0,0,0,0.038045
HP000597,2026-05-01,RET-202605,MIDWEST,SMS,STANDARD,1622,23,1,72.67,83.48,0.1826,0.0295,0,6,0,29,0.7106,0.3861,1,0,0,0.0,0,0,0.039067
HP000716,2026-03-01,RET-202603,WEST,EMAIL,STANDARD,408,2,2,101.49,46.31,0.6623,0.262,5,6,0,29,0.4063,0.4419,1,0,0,0.0,1,0,0.111616
HP001805,2026-03-01,RET-202603,MIDWEST,SMS,STANDARD,1148,5,1,34.84,38.85,0.2319,0.0429,4,10,0,48,0.1697,0.4041,1,0,0,0.0,0,0,0.050965
HP004539,2026-01-01,RET-202601,NORTHEAST,EMAIL,PLUS,1476,18,1,57.16,57.64,0.4707,0.0814,0,10,0,27,0.0571,0.4864,1,0,0,0.0,0,0,0.0444
HP005223,2026-08-01,RET-202608,MIDWEST,EMAIL,STANDARD,1119,56,0,0.0,42.64,0.0751,0.0135,4,9,1,54,0.2578,0.438,1,0,0,0.0,0,0,0.033194
HP004239,2026-03-01,RET-202603,MIDWEST,EMAIL,PLUS,788,33,2,240.04,108.79,0.1238,0.0239,1,11,0,107,0.6814,0.3714,1,0,0,0.0,0,0,0.087829
HP002895,2026-07-01,RET-202607,NORTHEAST,SMS,STANDARD,744,13,0,0.0,44.5,0.2536,0.0386,4,4,0,12,0.0511,0.4364,1,0,0,0.0,1,0,0.041207
HP005174,2026-06-01,RET-202606,MIDWEST,PUSH,PREMIUM,1581,56,1,132.66,102.09,0.555,0.1246,0,8,1,20,0.2633,0.3954,1,0,0,0.0,1,0,0.041429
HP001656,2026-02-01,RET-202602,SOUTH,EMAIL,PLUS,961,20,2,125.26,48.51,0.2722,0.0375,2,12,3,31,0.433,0.4461,1,0,0,0.0,0,0,0.067963
HP003749,2026-03-01,RET-202603,MIDWEST,PUSH,PREMIUM,1725,21,8,1172.76,135.69,0.5848,0.2846,4,12,4,106,0.6964,0.3752,1,0,1,64.6,1,1,0.491897
HP000783,2025-10-01,RET-202510,MIDWEST,SMS,PLUS,697,32,1,84.8,85.01,0.3969,0.1334,3,2,0,31,0.4087,0.4545,1,0,0,0.0,0,0,0.049585
HP000232,2025-09-01,RET-202509,NORTHEAST,EMAIL,STANDARD,1689,41,1,28.79,27.01,0.2187,0.0784,1,3,0,39,0.8654,0.3757,1,0,0,0.0,1,0,0.09436
HP005114,2026-04-01,RET-202604,SOUTH,EMAIL,PREMIUM,646,21,1,117.17,110.94,0.8524,0.4156,4,5,3,28,0.4128,0.4173,1,0,0,0.0,1,0,0.204208
HP004349,2025-12-01,RET-202512,WEST,SMS,PLUS,1456,29,1,101.88,117.69,0.3012,0.0557,4,2,0,27,0.4883,0.3824,1,0,0,0.0,1,0,0.089069
HP003341,2026-08-01,RET-202608,NORTHEAST,PUSH,STANDARD,808,93,0,0.0,51.92,0.1655,0.0186,0,6,1,12,0.2867,0.4127,1,0,0,0.0,1,0,0.018057
HP002617,2026-02-01,RET-202602,NORTHEAST,EMAIL,PLUS,1839,8,4,238.64,60.87,0.2867,0.0526,1,2,0,25,0.196,0.4235,1,0,1,64.25,0,0,0.060821
HP003772,2025-09-01,RET-202509,MIDWEST,EMAIL,PREMIUM,1735,10,6,739.73,128.59,0.6242,0.296,2,8,3,20,0.2752,0.4767,1,0,0,0.0,1,0,0.339591
HP003490,2026-07-01,RET-202607,MIDWEST,PUSH,PREMIUM,1065,7,7,765.49,128.53,0.9167,0.6665,9,4,2,165,0.7389,0.3822,1,0,1,115.88,1,1,0.670147
HP000037,2026-04-01,RET-202604,SOUTH,SMS,STANDARD,1573,12,0,0.0,57.06,0.1691,0.0164,2,6,0,55,0.4487,0.3822,1,0,0,0.0,0,0,0.044094
HP005202,2026-05-01,RET-202605,NORTHEAST,SMS,PLUS,1783,5,0,0.0,34.68,0.032,0.0026,1,6,1,66,0.2161,0.4208,1,0,0,0.0,1,0,0.045536
HP002818,2026-08-01,RET-202608,SOUTH,EMAIL,PLUS,1447,7,2,214.04,111.53,0.9045,0.4851,2,5,1,121,0.6429,0.4371,1,0,0,0.0,1,0,0.255108
HP000984,2026-08-01,RET-202608,WEST,SMS,PLUS,1389,36,1,75.03,80.57,0.2137,0.0439,4,2,1,175,0.6392,0.332,1,0,0,0.0,1,0,0.06487
HP001230,2026-01-01,RET-202601,NORTHEAST,EMAIL,PLUS,943,5,3,352.75,99.94,0.1997,0.0658,2,4,0,48,0.5256,0.435,1,0,0,0.0,0,0,0.068708
HP005576,2026-07-01,RET-202607,NORTHEAST,SMS,PLUS,936,35,2,129.5,63.85,0.6017,0.1856,0,10,1,26,0.1348,0.4906,1,0,0,0.0,0,0,0.041819
HP002872,2025-09-01,RET-202509,SOUTH,PUSH,STANDARD,1273,31,2,78.02,33.25,0.0575,0.0045,2,7,0,49,0.2037,0.4594,1,0,0,0.0,1,0,0.039314
HP000940,2025-09-01,RET-202509,NORTHEAST,EMAIL,PLUS,105,11,1,44.53,33.19,0.4035,0.0946,0,9,0,49,0.1782,0.4942,1,0,0,0.0,1,1,0.051284
HP000909,2026-03-01,RET-202603,NORTHEAST,PUSH,PLUS,1719,24,3,197.64,67.77,0.473,0.1612,0,9,1,63,0.5272,0.3459,1,0,0,0.0,1,0,0.055567
