customer_id,scoring_date,country,device_type,customer_tenure_days,customer_value_tier,days_since_last_transaction,transactions_7d,transactions_30d,transactions_60d,active_days_30d,payment_volume_30d_usd,avg_transaction_value_30d,transaction_count_change_30d_vs_prior30d,payment_volume_change_30d_vs_prior30d,failed_transactions_30d,support_contacts_30d,login_days_30d,products_used_60d,marketing_engagement_30d,inactive_next_30d,transactions_next_30d,future_inactivity_status,retention_case_opened_after_score
PW009895,2026-04-06,MX,Desktop,380,Medium,13,0,0,5,1,44.97,48.22,-1.0,0.0799,1,0,4,2,,0,3,Active,0
PW003632,2026-01-05,US,Mobile,144,High,8,2,3,5,3,450.49,137.03,-0.4,-0.1792,0,0,4,2,0.4207,0,2,Active,0
PW023366,2026-05-04,US,Mobile,1763,Low,19,0,1,1,1,37.83,37.44,0.0,-0.0871,0,1,0,1,0.1249,1,0,Inactive,0
PW018025,2026-03-02,MX,Mobile,933,Medium,14,1,2,6,2,67.21,32.64,0.0,-0.031,0,1,5,1,0.3437,0,3,Active,0
PW022404,2026-02-02,BR,Desktop,1809,Low,10,1,4,5,3,181.37,45.84,0.3333,-0.1553,1,1,11,2,0.925,0,1,Active,0
PW007493,2026-04-06,MX,Mobile,546,Medium,26,0,3,6,1,260.19,73.69,0.0,-0.0463,0,0,0,3,0.0473,0,2,Active,1
PW022983,2026-02-02,US,Mobile,847,Medium,1,0,2,4,2,251.19,109.95,-0.3333,0.0426,1,0,1,1,0.3348,0,2,Active,0
PW027438,2026-07-06,US,Desktop,1676,Medium,18,0,1,2,1,67.03,58.45,0.0,0.0715,0,0,2,2,0.0466,0,4,Active,0
PW014099,2026-03-02,MX,Mobile,421,Medium,9,1,2,7,2,70.97,28.37,0.0,-0.0275,0,0,6,2,0.4355,0,4,Active,0
PW010257,2026-05-04,BR,Mobile,625,Medium,17,1,2,3,2,38.71,17.8,-0.3333,0.0323,2,0,3,2,0.1079,0,1,Active,0
PW026698,2026-01-05,US,Mobile,1086,High,9,6,15,17,6,728.2,49.6,0.0714,-0.0394,2,0,12,5,0.933,0,7,Active,0
PW004423,2026-03-02,MX,Mobile,1485,Medium,9,0,0,1,1,50.33,55.87,-1.0,-0.1481,0,0,4,2,,0,1,Active,0
PW029786,2026-05-04,US,Mobile,827,Medium,11,0,1,3,1,64.92,61.26,-0.5,-0.4524,2,1,2,2,0.1836,1,0,Inactive,0
PW013848,2026-05-04,US,Mobile,1351,Medium,15,0,1,4,1,52.17,58.89,0.0,-0.2029,0,0,5,2,0.5805,0,1,Active,0
PW028311,2026-02-02,US,Desktop,1110,Medium,19,0,1,3,1,30.45,31.69,0.0,0.013,0,0,2,2,0.0968,0,3,Active,0
PW007550,2026-02-02,MX,Mobile,794,Medium,16,0,0,4,1,37.76,52.82,-1.0,-0.1214,0,0,7,3,0.3315,0,6,Active,0
PW011164,2026-05-04,US,Mobile,1851,Low,16,1,1,1,1,48.15,,0.0,-0.03,0,0,0,1,0.0376,0,1,Active,0
PW029318,2026-06-01,US,Mobile,1714,Medium,19,0,4,6,4,117.67,35.32,0.3333,0.1447,0,0,0,2,0.0659,0,4,Active,0
PW008879,2026-07-06,US,Mobile,1751,Low,4,0,1,3,1,25.95,,0.0,-0.1173,0,1,6,2,0.5609,1,0,Inactive,1
PW006890,2026-01-05,CR,Desktop,104,Medium,14,2,3,10,2,58.34,20.09,0.0,-0.2086,2,0,6,1,0.2556,0,3,Active,0
PW006867,2026-05-04,CR,Mobile,906,High,11,2,4,8,4,776.8,174.98,0.0,-0.0197,0,0,7,3,0.5837,0,3,Active,0
PW011787,2026-02-02,MX,Desktop,667,Medium,19,1,5,8,4,260.34,60.48,0.0,-0.1572,0,0,3,3,,1,0,Inactive,1
PW000034,2026-07-06,MX,Desktop,1578,Medium,28,0,1,3,1,43.45,46.2,0.0,-0.0271,1,0,6,1,0.0476,1,0,Inactive,0
PW017064,2026-08-03,US,Mobile,1111,Medium,7,1,3,10,3,97.32,33.99,0.5,-0.0527,0,0,8,2,0.7844,0,1,Active,0
PW006700,2026-02-02,CR,Mobile,869,Medium,5,0,3,6,2,161.47,50.66,0.5,-0.0086,0,0,11,4,0.9095,0,4,Active,0
PW003864,2026-03-02,US,Mobile,1059,Medium,9,1,8,11,5,103.02,15.37,0.1429,-0.1453,0,0,13,3,0.9622,0,7,Active,0
PW004871,2026-01-05,CR,Mobile,1416,Medium,14,0,4,5,4,82.89,21.11,-0.3333,-0.0072,1,0,8,1,0.7681,1,0,Inactive,0
PW025577,2026-08-03,BR,Mobile,350,High,20,1,3,3,1,158.49,51.14,-0.25,-0.3808,0,2,0,2,0.0481,0,1,Active,0
PW029487,2026-05-04,US,Mobile,1736,Medium,5,1,2,4,2,32.31,19.46,-0.3333,-0.1233,0,0,1,2,0.4447,0,3,Active,0
PW016400,2026-03-02,US,Desktop,737,High,5,5,10,14,7,874.03,68.25,0.4286,0.0924,0,0,17,2,0.9928,0,3,Active,0
PW026448,2026-02-02,BR,Mobile,1214,Medium,3,3,6,10,5,322.28,53.64,0.2,0.0938,0,0,11,3,0.8424,0,4,Active,0
PW001804,2026-01-05,US,Mobile,1585,Low,0,2,4,6,3,91.23,22.32,0.3333,0.1068,2,0,8,1,0.6384,0,2,Active,0
PW029439,2026-02-02,US,Mobile,345,Medium,3,1,4,7,3,210.12,65.71,0.0,0.1838,1,0,7,3,0.7522,0,3,Active,0
PW000078,2026-03-02,CR,Mobile,753,Medium,0,1,5,6,5,127.88,25.25,0.0,-0.0307,1,0,4,3,0.8461,0,2,Active,0
PW006540,2026-03-02,US,Mobile,484,Medium,12,0,1,4,1,59.05,62.7,0.0,-0.1176,0,0,8,1,0.5888,0,4,Active,0
PW019257,2026-08-03,US,Mobile,1833,Medium,19,0,2,5,2,161.8,78.96,1.0,-0.1422,1,0,2,2,0.1669,1,0,Inactive,0
PW028789,2026-07-06,CR,Desktop,833,High,34,0,2,3,2,436.45,250.95,-0.3333,-0.4829,0,2,3,2,0.0118,1,0,Inactive,1
PW028861,2026-01-05,US,Desktop,1132,Low,8,0,3,6,2,185.68,50.76,0.0,0.1254,0,1,3,1,0.315,0,1,Active,0
PW019951,2026-01-05,US,Mobile,527,Low,17,0,1,2,1,37.6,32.11,0.0,-0.0721,0,1,0,1,0.0334,0,2,Active,0
PW006056,2026-05-04,MX,Mobile,974,Low,24,0,2,5,2,129.2,57.88,0.0,-0.3031,0,1,3,1,0.136,1,0,Inactive,1
PW009434,2026-06-01,CR,Mobile,546,High,0,8,17,27,16,974.61,59.55,0.3077,0.2251,2,0,23,4,0.9997,0,10,Active,0
PW001458,2026-02-02,US,Mobile,1043,Medium,22,0,2,6,2,202.17,86.94,-0.3333,0.0536,1,0,3,2,0.2504,0,3,Active,0
PW027386,2026-02-02,US,Mobile,1619,Medium,5,0,1,3,1,40.89,43.72,0.0,-0.1824,0,0,6,2,0.5614,0,2,Active,0
PW016642,2026-02-02,BR,Mobile,1404,Low,28,0,0,2,1,30.14,30.1,-1.0,0.049,1,0,7,1,0.3195,1,0,Inactive,1
PW008300,2026-01-05,MX,Mobile,1027,Medium,1,2,2,4,1,197.46,80.64,0.0,0.1998,0,0,3,2,0.9014,0,2,Active,0
PW023339,2026-08-03,BR,Mobile,1673,Medium,18,0,0,1,1,122.3,95.54,-1.0,-0.3044,0,0,1,2,0.0118,1,0,Inactive,1
PW024062,2026-07-06,US,Mobile,314,Low,33,0,1,1,1,13.24,14.05,0.0,0.0918,1,1,0,2,0.0232,0,1,Active,1
PW014944,2026-03-02,BR,Mobile,1510,Medium,19,0,0,4,1,118.28,102.22,-1.0,-0.3318,0,1,0,1,0.0328,0,1,Active,0
PW004967,2026-08-03,US,Mobile,1845,Low,12,0,0,2,1,15.55,15.33,-1.0,-0.2925,0,0,5,1,0.4901,0,1,Active,0
PW028486,2026-01-05,BR,Mobile,676,Medium,14,0,5,6,4,80.3,19.13,-0.1667,0.1341,0,0,12,2,0.8581,0,3,Active,0
PW012650,2026-02-02,US,Mobile,1078,High,37,0,5,10,3,602.15,115.43,-0.375,0.019,1,0,6,2,0.0652,0,4,Active,0
PW000972,2026-06-01,US,Mobile,1544,Medium,19,2,3,5,2,63.62,19.28,0.5,-0.2764,0,0,7,2,0.4404,0,2,Active,0
PW014753,2026-06-01,BR,Desktop,1320,Medium,23,1,1,7,1,47.08,49.2,0.0,-0.3378,0,0,0,2,0.0154,0,1,Active,0
PW025238,2026-02-02,BR,Mobile,818,High,13,0,2,10,2,65.25,31.51,0.0,0.2336,2,0,2,2,0.2396,0,1,Active,0
PW016286,2026-03-02,US,Mobile,1269,Low,13,0,0,1,1,13.93,16.15,-1.0,-0.1439,0,0,2,1,0.2227,0,2,Active,0
PW021023,2026-06-01,US,Mobile,1000,Medium,2,4,8,14,6,294.94,34.65,0.1429,0.3708,0,0,17,3,0.9753,0,6,Active,0
PW004361,2026-01-05,US,Mobile,270,Medium,26,1,1,3,1,105.99,102.67,0.0,-0.0475,0,0,0,3,0.0517,0,2,Active,0
PW022970,2026-05-04,BR,Desktop,914,Low,4,1,1,3,1,38.82,44.43,0.0,-0.0176,1,0,4,1,0.7148,0,1,Active,0
PW007846,2026-01-05,BR,Mobile,1284,Low,10,0,4,7,2,234.93,64.01,-0.2,0.3701,0,0,8,3,0.8409,1,0,Inactive,1
PW014587,2026-03-02,CR,Mobile,1468,Low,7,0,2,3,2,127.14,56.06,-0.3333,-0.1086,0,0,4,3,0.3803,0,1,Active,0
PW025496,2026-06-01,US,Mobile,542,Medium,12,0,5,5,5,335.44,67.05,-0.1667,,0,0,6,1,0.3946,0,4,Active,0
PW027414,2026-01-05,US,Mobile,1655,Low,12,0,0,2,1,39.81,33.45,-1.0,-0.0737,1,1,2,1,0.2631,1,0,Inactive,0
PW000801,2026-05-04,US,Mobile,685,Medium,13,1,3,6,3,50.75,20.56,0.5,-0.072,0,0,3,2,0.6616,0,1,Active,0
PW000663,2026-06-01,CR,Mobile,707,Low,7,0,1,2,1,75.02,68.86,0.0,-0.0015,0,0,5,2,0.6557,0,3,Active,0
PW026407,2026-01-05,US,Mobile,395,Medium,6,0,3,6,2,144.39,56.02,0.0,0.2842,1,0,12,3,0.8964,0,3,Active,0
PW009336,2026-03-02,BR,Desktop,1282,Low,10,1,2,6,2,250.59,111.29,-0.3333,0.0558,0,0,7,1,0.6055,0,3,Active,0
PW011601,2026-04-06,US,Desktop,983,High,22,0,4,6,2,343.45,64.6,-0.3333,-0.0274,0,0,10,3,0.192,0,1,Active,0
PW015721,2026-03-02,CR,Desktop,571,Low,6,0,4,6,4,62.43,23.3,0.0,-0.2555,2,0,9,2,0.7855,0,3,Active,0
PW007230,2026-02-02,BR,Desktop,1789,High,2,0,3,4,3,337.94,110.84,0.0,,0,0,9,2,0.835,0,2,Active,0
PW016450,2026-05-04,MX,Desktop,1471,Medium,2,0,4,10,4,244.08,64.0,0.0,0.03,1,0,4,4,0.5906,0,7,Active,0
PW017943,2026-05-04,MX,Mobile,1164,Medium,4,0,1,3,1,66.69,65.84,0.0,0.2533,1,0,7,2,0.8091,0,3,Active,0
PW008817,2026-04-06,BR,Mobile,1671,Low,1,2,6,10,6,188.56,38.32,0.5,-0.0421,0,1,9,3,0.9684,0,11,Active,1
PW014959,2026-03-02,US,Mobile,1023,Low,13,0,0,1,1,40.41,45.74,-1.0,-0.2183,0,0,2,1,0.145,0,1,Active,0
PW009148,2026-08-03,US,Mobile,1412,Low,32,0,1,1,1,60.2,60.33,0.0,-0.3319,0,0,3,2,0.1796,0,1,Active,0
PW022098,2026-07-06,MX,Mobile,688,Low,30,0,0,4,1,14.98,18.12,-1.0,-0.4349,1,0,0,1,0.0038,1,0,Inactive,1
PW025042,2026-06-01,BR,Mobile,1471,Medium,12,0,1,2,1,46.87,52.9,0.0,-0.3227,1,0,0,1,0.2189,0,2,Active,0
PW002227,2026-03-02,CR,Mobile,1427,High,1,2,6,13,4,550.75,99.7,0.2,0.158,2,3,9,2,0.9111,0,4,Active,0
PW014388,2026-05-04,US,Mobile,700,Low,7,1,3,3,2,53.04,17.9,-0.4,-0.2429,0,0,6,2,0.5411,0,5,Active,0
PW004609,2026-04-06,BR,Mobile,1180,Medium,4,0,1,4,1,162.26,115.28,0.0,-0.3987,1,0,1,2,0.3492,0,2,Active,0
PW003052,2026-04-06,US,Mobile,1661,Low,13,0,0,2,1,33.77,33.48,-1.0,0.1419,0,0,3,2,0.0804,1,0,Inactive,0
PW007558,2026-08-03,US,Mobile,1994,Low,72,0,0,1,1,79.17,66.5,-1.0,-0.1659,0,0,1,1,0.0003,0,1,Active,0
PW012458,2026-05-04,MX,Mobile,1647,Low,13,0,1,3,1,34.41,39.35,-0.5,-0.1963,0,0,3,1,0.1889,0,1,Active,0
PW027392,2026-02-02,US,Mobile,459,Medium,10,0,0,3,1,86.83,80.03,-1.0,-0.4964,0,1,1,1,0.0225,0,1,Active,0
PW025113,2026-03-02,BR,Desktop,1497,Medium,17,0,3,4,3,239.42,54.61,0.0,0.0499,0,1,6,1,0.1602,0,5,Active,1
PW020955,2026-02-02,US,Desktop,476,Medium,19,2,4,12,4,284.24,80.58,0.0,0.0623,2,0,7,4,0.704,0,6,Active,0
PW007149,2026-01-05,CR,Mobile,977,High,5,1,5,9,4,457.33,85.45,0.25,0.2707,0,0,4,4,0.6925,0,1,Active,0
PW027038,2026-01-05,US,Mobile,384,Medium,13,1,1,5,1,124.75,131.11,0.0,0.0701,0,0,5,2,0.7876,0,5,Active,0
PW029295,2026-06-01,mx,Desktop,470,Medium,2,1,5,14,2,269.87,44.5,0.25,,1,1,13,2,0.9862,0,7,Active,0
PW017175,2026-05-04,CR,Desktop,237,Medium,17,2,4,6,2,103.7,27.38,0.0,0.1147,0,0,0,2,0.5696,0,5,Active,0
PW007545,2026-05-04,US,Mobile,837,Medium,13,0,1,3,1,94.16,81.38,0.0,-0.3708,0,0,0,1,0.5963,0,3,Active,0
PW021939,2026-08-03,US,Mobile,1451,Medium,8,0,3,7,3,259.7,68.98,0.0,-0.0754,1,0,3,2,0.5852,0,2,Active,1
PW002490,2026-08-03,US,Mobile,1710,Medium,17,0,0,2,1,56.68,63.71,-1.0,-0.0028,1,0,8,3,0.3425,0,4,Active,1
PW008071,2026-04-06,US,Mobile,1454,Medium,22,0,1,3,1,63.0,59.41,0.0,-0.0044,0,1,2,1,0.2117,0,3,Active,0
PW021975,2026-08-03,US,Mobile,330,Medium,41,0,1,5,1,33.61,34.18,0.0,-0.2939,1,2,1,1,0.0063,1,0,Inactive,1
PW006226,2026-08-03,MX,Mobile,290,Low,4,0,1,2,1,47.1,34.38,0.0,-0.2215,0,0,9,1,0.558,0,2,Active,0
PW006553,2026-07-06,US,Mobile,949,Medium,50,0,2,3,2,37.57,15.67,-0.3333,-0.3353,2,2,7,2,0.0024,1,0,Inactive,1
PW012071,2026-04-06,BR,Mobile,1337,Low,23,0,0,3,1,35.58,27.1,-1.0,-0.1125,1,0,6,2,0.0803,0,2,Active,0
PW027964,2026-04-06,US,Mobile,1340,Low,11,0,0,4,1,68.8,64.68,-1.0,-0.3657,0,0,6,1,0.3933,1,0,Inactive,1
PW015678,2026-01-05,US,Mobile,111,Low,30,0,0,2,1,39.95,43.91,-1.0,0.0138,1,1,4,2,0.0482,1,0,Inactive,1
PW004890,2026-06-01,US,Mobile,1429,Medium,16,0,2,4,2,38.4,23.06,0.0,-0.0542,1,0,4,3,0.2675,0,1,Active,0
PW004235,2026-04-06,MX,Mobile,646,Low,24,0,2,4,2,56.31,25.35,1.0,-0.155,1,1,8,2,0.3809,0,2,Active,1
PW029045,2026-04-06,BR,Desktop,423,Low,26,0,0,1,1,20.22,19.78,-1.0,-0.3394,1,1,7,1,0.3114,0,2,Active,1
PW010166,2026-07-06,MX,Mobile,1477,Low,38,0,1,2,1,119.06,67.05,-0.5,-0.1862,1,2,4,1,0.0171,1,0,Inactive,0
PW009404,2026-08-03,MX,Mobile,736,Medium,8,0,1,3,1,87.0,69.47,0.0,0.0214,0,0,0,1,0.0964,1,0,Inactive,0
PW012399,2026-05-04,US,Mobile,1613,High,16,1,4,6,4,406.85,95.64,0.0,-0.0686,0,0,10,3,0.2943,0,4,Active,0
PW022328,2026-05-04,US,Mobile,1477,Medium,9,0,1,2,1,77.72,83.47,0.0,-0.5377,0,0,0,2,0.1371,0,2,Active,0
PW026791,2026-05-04,MX,Desktop,1329,Medium,5,0,2,4,1,43.08,18.12,-0.3333,-0.3675,0,1,0,1,0.3208,0,1,Active,0
PW026466,2026-02-02,US,Mobile,449,Low,13,0,1,2,1,39.43,29.51,0.0,-0.456,0,1,3,2,0.1311,0,2,Active,0
PW028699,2026-08-03,US,Mobile,1379,Low,14,1,2,4,2,56.35,28.96,-0.5,-0.2425,0,0,1,2,0.1585,0,1,Active,0
PW028905,2026-08-03,CR,Desktop,1954,Low,2,0,0,3,1,71.45,71.06,-1.0,0.3343,0,0,6,1,0.3164,1,0,Inactive,1
PW008451,2026-05-04,US,Mobile,671,High,4,3,9,14,8,238.35,29.05,0.0,0.5614,0,0,9,3,0.9443,0,7,Active,0
PW021682,2026-02-02,BR,Mobile,549,Medium,2,1,2,5,1,101.1,56.55,0.0,-0.0892,1,1,3,2,0.7903,0,1,Active,0
PW011205,2026-04-06,US,Desktop,363,High,3,2,6,9,6,418.07,73.44,0.2,0.2411,0,0,9,3,0.9704,0,6,Active,0
PW013598,2026-02-02,MX,Mobile,183,High,3,2,7,13,7,645.38,108.32,0.0,0.2559,0,0,8,2,0.8798,0,4,Active,0
PW001960,2026-02-02,BR,Mobile,136,Medium,14,0,2,6,2,120.79,51.37,-0.3333,0.1995,1,0,3,1,0.54,0,4,Active,0
PW016943,2026-08-03,US,Mobile,317,Medium,20,0,2,6,1,66.93,33.74,-0.3333,-0.2845,0,0,2,2,0.2037,0,1,Active,0
PW022999,2026-03-02,CR,Desktop,1487,High,0,6,19,28,15,3761.8,160.14,0.2667,0.382,2,0,16,4,0.9974,0,7,Active,0
PW020940,2026-08-03,MX,Mobile,1892,Medium,37,0,2,3,2,135.4,47.73,-0.3333,-0.4481,1,1,0,1,0.0049,1,0,Inactive,1
PW002862,2026-05-04,US,Mobile,941,Medium,3,0,1,5,1,30.79,38.13,0.0,-0.1452,1,0,3,2,0.838,0,3,Active,0
PW002525,2026-03-02,US,Mobile,1713,Low,6,1,4,4,4,110.61,23.7,0.0,0.2917,0,1,8,1,0.8919,0,3,Active,0
PW013346,2026-06-01,BR,Mobile,611,Low,1,1,3,6,2,93.89,34.47,0.0,-0.0404,1,2,7,2,0.878,0,3,Active,0
PW029882,2026-04-06,BR,Desktop,996,Medium,18,1,3,3,2,139.55,53.93,-0.25,-0.0311,1,0,6,1,0.0629,1,0,Inactive,1
PW006215,2026-02-02,US,Desktop,672,Low,13,0,0,1,1,87.48,92.29,-1.0,0.0652,0,0,4,2,0.2897,1,0,Inactive,1
PW024448,2026-06-01,MX,Mobile,1841,Medium,22,0,1,1,1,145.39,141.23,0.0,0.1162,1,0,0,1,0.053,0,4,Active,0
PW024901,2026-06-01,US,Desktop,1390,Low,8,0,0,1,1,30.9,31.39,-1.0,-0.396,0,0,6,2,0.5217,0,2,Active,0
PW023525,2026-07-06,BR,Mobile,1053,Low,16,0,3,5,2,244.2,85.14,0.0,0.4737,0,1,8,2,0.8337,1,0,Inactive,1
PW009572,2026-08-03,MX,Mobile,358,Low,48,0,1,2,1,34.5,36.57,0.0,-0.1575,1,0,0,1,0.0011,1,0,Inactive,0
PW027594,2026-01-05,BR,Desktop,1460,Medium,35,0,1,3,1,119.1,105.15,0.0,0.0461,2,0,2,2,0.0146,0,1,Active,1
PW020169,2026-05-04,CR,Desktop,282,Low,4,1,4,4,3,112.0,26.21,-0.2,-0.1444,2,1,1,1,0.2171,0,2,Active,0
PW010220,2026-07-06,MX,Desktop,1756,Low,26,1,1,2,1,30.1,34.01,0.0,-0.0509,2,1,5,1,0.0208,1,0,Inactive,1
PW024165,2026-05-04,US,Desktop,530,Low,4,0,2,7,1,89.0,43.66,0.0,0.0467,0,0,0,2,0.274,0,5,Active,1
PW001303,2026-08-03,US,Mobile,958,Low,16,0,0,4,1,23.43,29.57,-1.0,-0.0609,1,0,2,2,0.3064,0,2,Active,0
PW028985,2026-04-06,MX,Desktop,991,Medium,34,0,1,3,1,189.26,123.32,-0.6667,-0.3,2,0,0,2,,1,0,Inactive,1
PW001277,2026-01-05,MX,Desktop,723,Medium,25,1,2,4,2,69.43,32.45,-0.3333,-0.1921,0,0,6,1,0.1217,1,0,Inactive,1
PW012256,2026-07-06,US,Mobile,1656,Low,18,0,0,2,1,30.26,38.73,-1.0,-0.3361,1,1,3,1,0.0513,1,0,Inactive,1
PW010039,2026-02-02,US,Desktop,1823,High,14,0,5,7,4,218.36,54.38,-0.1667,0.3176,0,0,7,4,0.4759,0,2,Active,0
PW019145,2026-02-02,MX,Mobile,1327,Medium,7,0,0,3,1,62.13,71.65,-1.0,-0.1386,0,0,7,2,0.3654,1,0,Inactive,1
PW000407,2026-05-04,MX,Mobile,799,Medium,21,0,1,6,1,123.05,126.41,-0.5,-0.2148,0,0,4,1,0.0185,1,0,Inactive,1
PW019930,2026-07-06,MX,Mobile,1745,Medium,41,0,0,1,1,110.4,166.15,-1.0,-0.0492,1,0,0,2,0.0023,1,0,Inactive,1
PW010374,2026-07-06,US,Mobile,1711,Low,9,0,1,5,1,47.32,34.29,0.0,-0.1313,0,0,0,2,0.3051,0,1,Active,0
PW005616,2026-07-06,BR,Mobile,1458,Medium,41,0,0,3,1,50.87,48.54,-1.0,-0.365,0,1,0,1,0.0014,1,0,Inactive,1
PW018135,2026-05-04,BR,Mobile,775,Medium,5,3,3,6,3,251.82,66.77,0.0,-0.3407,1,0,9,3,0.7423,0,5,Active,0
PW020816,2026-02-02,CR,Mobile,1801,Medium,13,0,0,4,1,42.26,36.87,-1.0,0.103,0,0,5,2,0.2452,1,0,Inactive,1
PW000991,2026-01-05,BR,Mobile,1485,Medium,46,0,0,3,1,120.2,136.78,-1.0,-0.0149,0,0,5,1,0.0123,1,0,Inactive,1
PW006907,2026-01-05,US,Mobile,231,Medium,6,0,4,11,4,130.11,35.12,0.0,-0.0989,1,0,5,2,0.6053,0,6,Active,0
PW026326,2026-03-02,BR,Mobile,335,Medium,7,0,4,9,3,156.54,41.37,0.3333,0.1276,0,0,4,1,0.4411,0,8,Active,0
PW025714,2026-02-02,US,Mobile,480,Low,14,1,1,4,1,32.15,42.16,0.0,-0.1487,1,0,6,2,0.4715,0,3,Active,0
PW029657,2026-01-05,MX,Mobile,386,Medium,19,0,2,6,1,34.21,17.63,0.0,-0.0674,2,2,2,3,0.116,0,3,Active,0
PW028354,2026-05-04,US,Mobile,280,Medium,50,0,1,3,1,102.73,114.21,0.0,-0.0938,1,0,3,3,0.003,0,1,Active,0
PW004173,2026-06-01,US,Desktop,657,Medium,7,0,2,6,1,101.26,66.11,0.0,0.2095,0,1,10,2,0.8519,0,1,Active,0
PW014310,2026-03-02,US,Desktop,829,Medium,14,0,0,3,1,83.7,58.74,-1.0,0.1227,0,0,5,1,0.2187,0,1,Active,0
PW017061,2026-05-04,MX,Desktop,658,Medium,10,0,0,1,1,69.94,69.73,-1.0,0.055,1,2,3,1,0.2086,1,0,Inactive,0
PW015262,2026-03-02,US,Desktop,1641,Medium,3,1,3,6,3,125.23,41.08,0.0,-0.0563,0,0,8,2,0.7526,0,1,Active,0
PW019218,2026-05-04,BR,Mobile,1557,Medium,38,0,2,5,2,62.38,42.26,-0.3333,-0.0162,0,0,1,2,0.0139,0,4,Active,1
PW019308,2026-04-06,US,Mobile,258,Medium,44,0,1,3,1,43.19,45.72,0.0,-0.2298,1,0,0,1,0.0013,0,1,Active,0
PW018099,2026-05-04,US,Mobile,591,High,27,0,2,7,2,136.96,49.14,0.0,0.1082,1,0,4,2,0.2113,1,0,Inactive,1
PW016515,2026-02-02,BR,Mobile,1139,Medium,15,0,0,5,1,114.43,126.7,-1.0,-0.0388,0,0,8,3,0.3232,1,0,Inactive,0
PW022399,2026-05-04,US,Mobile,1055,Low,20,0,1,2,1,56.37,48.01,-0.5,-0.1041,1,2,5,2,0.1338,0,2,Active,0
PW020475,2026-06-01,US,Desktop,874,Low,18,0,0,1,1,21.25,29.3,-1.0,-0.4833,0,0,1,1,0.0729,0,4,Active,0
PW019431,2026-07-06,US,Desktop,1935,Medium,25,0,2,5,2,136.34,67.09,-0.3333,-0.0275,0,0,1,3,0.0305,0,2,Active,0
PW024678,2026-08-03,MX,Mobile,1252,Medium,18,1,2,3,2,125.26,59.94,-0.3333,-0.2555,1,0,2,1,0.042,0,2,Active,0
PW026477,2026-02-02,US,Desktop,1139,Low,16,0,1,3,1,34.26,30.3,0.0,-0.18,1,0,0,1,0.2136,1,0,Inactive,1
PW008696,2026-07-06,MX,Mobile,1649,Medium,8,1,2,3,2,105.63,43.54,0.0,-0.2628,0,0,3,2,0.1855,0,2,Active,0
PW011978,2026-08-03,US,Mobile,858,Low,15,0,2,3,2,81.95,43.58,0.0,-0.1145,0,0,0,1,0.1483,0,3,Active,0
PW004691,2026-05-04,CR,Mobile,970,Low,19,1,3,4,3,193.21,57.42,-0.4,-0.1274,0,0,5,1,0.1939,0,5,Active,1
PW018620,2026-03-02,US,Desktop,592,Low,12,0,0,1,1,67.73,50.74,-1.0,-0.2785,0,0,0,2,0.1025,0,2,Active,0
PW014950,2026-05-04,US,Desktop,461,Medium,23,0,2,4,1,66.57,,0.0,-0.0093,0,0,2,1,0.1041,1,0,Inactive,1
PW024263,2026-08-03,US,Mobile,307,Low,11,0,0,1,1,38.54,36.52,-1.0,-0.1892,2,0,10,2,0.4848,0,1,Active,0
PW018464,2026-03-02,US,Mobile,558,Medium,7,1,2,5,1,183.53,95.8,0.0,0.113,2,1,7,3,0.9579,0,5,Active,0
PW009512,2026-07-06,MX,Mobile,1817,Low,9,1,3,3,2,86.98,30.92,0.0,-0.2988,0,1,5,1,0.2752,0,3,Active,0
PW012574,2026-01-05,BR,Mobile,1271,Medium,5,2,3,10,3,175.83,50.99,0.0,-0.3385,3,0,4,3,0.6106,0,1,Active,0
PW013064,2026-05-04,US,Mobile,1088,Medium,5,2,5,5,4,409.21,71.83,0.25,0.2302,0,0,7,2,0.4909,0,1,Active,0
PW023012,2026-05-04,US,Desktop,1056,Medium,7,0,2,4,2,42.63,25.82,-0.3333,-0.1505,0,1,1,2,0.1668,0,2,Active,0
PW015745,2026-01-05,US,Mobile,277,Medium,18,0,2,5,2,57.52,28.94,-0.3333,-0.3507,0,1,6,2,0.1537,0,1,Active,0
PW005733,2026-03-02,us,Desktop,1282,Medium,8,0,2,4,1,98.77,43.06,-0.3333,-0.3533,1,2,3,2,0.1914,0,1,Active,0
PW017803,2026-01-05,BR,Mobile,1561,Medium,17,0,0,3,1,38.3,47.47,-1.0,-0.0951,0,0,4,2,0.0606,0,4,Active,0
PW015000,2026-03-02,BR,Mobile,764,Medium,8,4,9,11,7,598.21,84.97,0.125,0.4049,1,1,7,2,0.8749,0,7,Active,0
PW017943,2026-05-04,mx,Mobile,1164,Medium,4,0,1,3,1,66.69,65.84,0.0,0.2533,1,0,7,2,0.8091,0,3,Active,0
PW026832,2026-02-02,US,Mobile,574,Low,8,0,0,1,1,25.62,31.18,-1.0,0.2731,0,0,7,2,0.3876,1,0,Inactive,0
PW014963,2026-03-02,mx,Mobile,591,Medium,7,0,1,3,1,31.32,52.81,0.0,-0.1454,1,0,6,3,0.6702,0,2,Active,0
PW023577,2026-08-03,US,Mobile,525,Low,13,0,4,8,2,71.54,14.35,0.3333,-0.1497,1,1,2,2,0.3093,1,0,Inactive,1
